stateFips,stateName,countyFips,countyName,date,totalGrade,visitationGrade,encountersGrade,travelDistanceGrade
01,Alabama,01035,Conecuh County,2020-03-26,D+,F,A,F
01,Alabama,01035,Conecuh County,2020-03-25,D+,F,A,F
01,Alabama,01035,Conecuh County,2020-03-24,D+,F,A,F
01,Alabama,01035,Conecuh County,2020-03-23,D+,F,A,F
01,Alabama,01035,Conecuh County,2020-03-22,D+,F,A,F
01,Alabama,01035,Conecuh County,2020-03-21,D+,F,A,F
01,Alabama,01035,Conecuh County,2020-03-20,C,C,A,F
01,Alabama,01035,Conecuh County,2020-03-19,D+,F,A,F
01,Alabama,01035,Conecuh County,2020-03-18,D+,F,A,F
01,Alabama,01035,Conecuh County,2020-03-17,D+,F,A,F
01,Alabama,01035,Conecuh County,2020-03-16,D+,F,A,F
01,Alabama,01035,Conecuh County,2020-03-15,D+,F,A,F
01,Alabama,01035,Conecuh County,2020-03-14,D+,F,A,F
01,Alabama,01035,Conecuh County,2020-03-13,D,F,B,F
01,Alabama,01035,Conecuh County,2020-03-12,D+,F,A,F
01,Alabama,01035,Conecuh County,2020-03-11,D+,F,A,F
01,Alabama,01035,Conecuh County,2020-03-10,D+,F,A,F
01,Alabama,01035,Conecuh County,2020-03-09,D+,F,A,F
01,Alabama,01035,Conecuh County,2020-03-08,D+,F,A,F
01,Alabama,01035,Conecuh County,2020-03-07,D,F,B,F
01,Alabama,01035,Conecuh County,2020-03-06,D,F,B,F
01,Alabama,01035,Conecuh County,2020-03-05,D+,F,A,F
01,Alabama,01035,Conecuh County,2020-03-04,D+,F,A,F
01,Alabama,01035,Conecuh County,2020-03-03,D+,F,A,F
01,Alabama,01035,Conecuh County,2020-03-02,D+,F,A,F
01,Alabama,01035,Conecuh County,2020-03-01,D+,F,A,F
01,Alabama,01035,Conecuh County,2020-02-29,D,F,B,F
01,Alabama,01035,Conecuh County,2020-02-28,D,F,B,F
01,Alabama,01035,Conecuh County,2020-02-27,D,F,B,F
01,Alabama,01035,Conecuh County,2020-02-26,D+,F,A,F
01,Alabama,01035,Conecuh County,2020-02-25,D+,F,A,F
01,Alabama,01035,Conecuh County,2020-02-24,D+,F,A,F
01,Alabama,01075,Lamar County,2020-04-19,C,F,A,C
01,Alabama,01075,Lamar County,2020-04-18,C-,F,A,D
01,Alabama,01075,Lamar County,2020-04-17,D+,F,B,D
01,Alabama,01075,Lamar County,2020-04-16,D,F,B,F
01,Alabama,01075,Lamar County,2020-04-15,D,F,B,F
01,Alabama,01075,Lamar County,2020-04-14,D,F,B,F
01,Alabama,01075,Lamar County,2020-04-13,D,F,B,F
01,Alabama,01075,Lamar County,2020-04-12,B-,D,A,B
01,Alabama,01075,Lamar County,2020-04-11,D+,F,B,D
01,Alabama,01075,Lamar County,2020-04-10,D+,F,B,D
01,Alabama,01075,Lamar County,2020-04-09,D,F,B,F
01,Alabama,01075,Lamar County,2020-04-08,D+,F,B,D
01,Alabama,01075,Lamar County,2020-04-07,C-,F,A,D
01,Alabama,01075,Lamar County,2020-04-06,D+,F,B,D
01,Alabama,01075,Lamar County,2020-04-05,C,F,A,C
01,Alabama,01075,Lamar County,2020-04-04,C-,F,B,C
01,Alabama,01075,Lamar County,2020-04-03,D+,F,B,D
01,Alabama,01075,Lamar County,2020-04-02,D,F,B,F
01,Alabama,01075,Lamar County,2020-04-01,D,F,B,F
01,Alabama,01075,Lamar County,2020-03-31,D+,F,B,D
01,Alabama,01075,Lamar County,2020-03-30,D,F,B,F
01,Alabama,01075,Lamar County,2020-03-29,C-,F,A,D
01,Alabama,01075,Lamar County,2020-03-28,D+,F,B,D
01,Alabama,01075,Lamar County,2020-03-27,D,F,B,F
01,Alabama,01075,Lamar County,2020-03-26,D,F,B,F
01,Alabama,01075,Lamar County,2020-03-25,D,F,B,F
01,Alabama,01075,Lamar County,2020-03-24,D,F,B,F
01,Alabama,01075,Lamar County,2020-03-23,D,F,B,F
01,Alabama,01075,Lamar County,2020-03-22,C-,F,A,D
01,Alabama,01075,Lamar County,2020-03-21,C,F,A,C
01,Alabama,01075,Lamar County,2020-03-20,D+,F,B,D
01,Alabama,01075,Lamar County,2020-03-19,D,F,B,F
01,Alabama,01075,Lamar County,2020-03-18,D,F,B,F
01,Alabama,01075,Lamar County,2020-03-17,D,F,B,F
01,Alabama,01075,Lamar County,2020-03-16,D,F,B,F
01,Alabama,01075,Lamar County,2020-03-15,D,F,B,F
01,Alabama,01075,Lamar County,2020-03-14,D,F,B,F
01,Alabama,01075,Lamar County,2020-03-13,D-,F,C,F
01,Alabama,01075,Lamar County,2020-03-12,D-,F,C,F
01,Alabama,01075,Lamar County,2020-03-11,D-,F,C,F
01,Alabama,01075,Lamar County,2020-03-10,D-,F,C,F
01,Alabama,01075,Lamar County,2020-03-09,D-,F,C,F
01,Alabama,01075,Lamar County,2020-03-08,D,F,B,F
01,Alabama,01075,Lamar County,2020-03-07,D-,F,C,F
01,Alabama,01075,Lamar County,2020-03-06,D-,F,C,F
01,Alabama,01075,Lamar County,2020-03-05,D-,F,C,F
01,Alabama,01075,Lamar County,2020-03-04,D-,F,C,F
01,Alabama,01075,Lamar County,2020-03-03,D-,F,C,F
01,Alabama,01075,Lamar County,2020-03-02,D-,F,C,F
01,Alabama,01075,Lamar County,2020-03-01,D,F,B,F
01,Alabama,01075,Lamar County,2020-02-29,D-,F,C,F
01,Alabama,01075,Lamar County,2020-02-28,F,F,D,F
01,Alabama,01075,Lamar County,2020-02-27,F,F,D,F
01,Alabama,01075,Lamar County,2020-02-26,D-,F,C,F
01,Alabama,01075,Lamar County,2020-02-25,D-,F,C,F
01,Alabama,01075,Lamar County,2020-02-24,D-,F,C,F
01,Alabama,01009,Blount County,2020-04-19,D+,F,C,C
01,Alabama,01009,Blount County,2020-04-18,F,F,D,F
01,Alabama,01009,Blount County,2020-04-17,F,F,D,F
01,Alabama,01009,Blount County,2020-04-16,F,F,D,F
01,Alabama,01009,Blount County,2020-04-15,F,F,D,F
01,Alabama,01009,Blount County,2020-04-14,F,F,D,F
01,Alabama,01009,Blount County,2020-04-13,F,F,D,F
01,Alabama,01009,Blount County,2020-04-12,C+,D,B,B
01,Alabama,01009,Blount County,2020-04-11,D-,F,D,D
01,Alabama,01009,Blount County,2020-04-10,D-,F,D,D
01,Alabama,01009,Blount County,2020-04-09,D-,F,D,D
01,Alabama,01009,Blount County,2020-04-08,D-,F,D,D
01,Alabama,01009,Blount County,2020-04-07,D,F,C,D
01,Alabama,01009,Blount County,2020-04-06,D-,F,D,D
01,Alabama,01009,Blount County,2020-04-05,D+,F,C,C
01,Alabama,01009,Blount County,2020-04-04,D-,F,D,D
01,Alabama,01009,Blount County,2020-04-03,D-,F,D,D
01,Alabama,01009,Blount County,2020-04-02,F,F,D,F
01,Alabama,01009,Blount County,2020-04-01,F,F,D,F
01,Alabama,01009,Blount County,2020-03-31,D-,F,D,D
01,Alabama,01009,Blount County,2020-03-30,D-,F,C,F
01,Alabama,01009,Blount County,2020-03-29,D+,F,C,C
01,Alabama,01009,Blount County,2020-03-28,D-,F,D,D
01,Alabama,01009,Blount County,2020-03-27,D-,F,D,D
01,Alabama,01009,Blount County,2020-03-26,F,F,D,F
01,Alabama,01009,Blount County,2020-03-25,F,F,D,F
01,Alabama,01009,Blount County,2020-03-24,D-,F,D,D
01,Alabama,01009,Blount County,2020-03-23,D,F,C,D
01,Alabama,01009,Blount County,2020-03-22,D-,F,D,D
01,Alabama,01009,Blount County,2020-03-21,C-,F,B,C
01,Alabama,01009,Blount County,2020-03-20,D,F,C,D
01,Alabama,01009,Blount County,2020-03-19,F,F,D,F
01,Alabama,01009,Blount County,2020-03-18,F,F,D,F
01,Alabama,01009,Blount County,2020-03-17,F,F,D,F
01,Alabama,01009,Blount County,2020-03-16,F,F,D,F
01,Alabama,01009,Blount County,2020-03-15,F,F,D,F
01,Alabama,01009,Blount County,2020-03-14,F,F,F,F
01,Alabama,01009,Blount County,2020-03-13,F,F,F,F
01,Alabama,01009,Blount County,2020-03-12,F,F,F,F
01,Alabama,01009,Blount County,2020-03-11,F,F,F,F
01,Alabama,01009,Blount County,2020-03-10,F,F,F,F
01,Alabama,01009,Blount County,2020-03-09,F,F,F,F
01,Alabama,01009,Blount County,2020-03-08,F,F,F,F
01,Alabama,01009,Blount County,2020-03-07,F,F,F,F
01,Alabama,01009,Blount County,2020-03-06,F,F,F,F
01,Alabama,01009,Blount County,2020-03-05,F,F,F,F
01,Alabama,01009,Blount County,2020-03-04,F,F,F,F
01,Alabama,01009,Blount County,2020-03-03,F,F,F,F
01,Alabama,01009,Blount County,2020-03-02,F,F,F,F
01,Alabama,01009,Blount County,2020-03-01,F,F,F,F
01,Alabama,01009,Blount County,2020-02-29,F,F,F,F
01,Alabama,01009,Blount County,2020-02-28,F,F,F,F
01,Alabama,01009,Blount County,2020-02-27,F,F,F,F
01,Alabama,01009,Blount County,2020-02-26,F,F,F,F
01,Alabama,01009,Blount County,2020-02-25,F,F,F,F
01,Alabama,01009,Blount County,2020-02-24,F,F,F,F
01,Alabama,01081,Lee County,2020-04-19,B-,A,D,B
01,Alabama,01081,Lee County,2020-04-18,D+,B,F,D
01,Alabama,01081,Lee County,2020-04-17,C-,A,F,D
01,Alabama,01081,Lee County,2020-04-16,C-,A,F,D
01,Alabama,01081,Lee County,2020-04-15,D+,A,F,F
01,Alabama,01081,Lee County,2020-04-14,D+,A,F,F
01,Alabama,01081,Lee County,2020-04-13,D,B,F,F
01,Alabama,01081,Lee County,2020-04-12,B-,A,D,B
01,Alabama,01081,Lee County,2020-04-11,C,A,F,C
01,Alabama,01081,Lee County,2020-04-10,C,A,F,C
01,Alabama,01081,Lee County,2020-04-09,C-,A,F,D
01,Alabama,01081,Lee County,2020-04-08,C-,A,F,D
01,Alabama,01081,Lee County,2020-04-07,D+,A,F,F
01,Alabama,01081,Lee County,2020-04-06,D+,A,F,F
01,Alabama,01081,Lee County,2020-04-05,C,A,F,C
01,Alabama,01081,Lee County,2020-04-04,C,A,F,C
01,Alabama,01081,Lee County,2020-04-03,C-,A,F,D
01,Alabama,01081,Lee County,2020-04-02,D+,A,F,F
01,Alabama,01081,Lee County,2020-04-01,D,B,F,F
01,Alabama,01081,Lee County,2020-03-31,D+,A,F,F
01,Alabama,01081,Lee County,2020-03-30,D,B,F,F
01,Alabama,01081,Lee County,2020-03-29,C-,B,F,C
01,Alabama,01081,Lee County,2020-03-28,D,C,F,D
01,Alabama,01081,Lee County,2020-03-27,D+,B,F,D
01,Alabama,01081,Lee County,2020-03-26,D+,A,F,F
01,Alabama,01081,Lee County,2020-03-25,D,B,F,F
01,Alabama,01081,Lee County,2020-03-24,D,B,F,F
01,Alabama,01081,Lee County,2020-03-23,D,B,F,F
01,Alabama,01081,Lee County,2020-03-22,C-,B,F,C
01,Alabama,01081,Lee County,2020-03-21,C,A,F,C
01,Alabama,01081,Lee County,2020-03-20,C-,A,F,D
01,Alabama,01081,Lee County,2020-03-19,D,B,F,F
01,Alabama,01081,Lee County,2020-03-18,F,D,F,F
01,Alabama,01081,Lee County,2020-03-17,F,F,F,F
01,Alabama,01081,Lee County,2020-03-16,F,F,F,F
01,Alabama,01081,Lee County,2020-03-15,F,F,F,F
01,Alabama,01081,Lee County,2020-03-14,F,F,F,F
01,Alabama,01081,Lee County,2020-03-13,F,F,F,F
01,Alabama,01081,Lee County,2020-03-12,F,F,F,F
01,Alabama,01081,Lee County,2020-03-11,F,F,F,F
01,Alabama,01081,Lee County,2020-03-10,F,F,F,F
01,Alabama,01081,Lee County,2020-03-09,F,F,F,F
01,Alabama,01081,Lee County,2020-03-08,F,F,F,F
01,Alabama,01081,Lee County,2020-03-07,F,F,F,F
01,Alabama,01081,Lee County,2020-03-06,F,F,F,F
01,Alabama,01081,Lee County,2020-03-05,F,F,F,F
01,Alabama,01081,Lee County,2020-03-04,F,F,F,F
01,Alabama,01081,Lee County,2020-03-03,F,F,F,F
01,Alabama,01081,Lee County,2020-03-02,F,F,F,F
01,Alabama,01081,Lee County,2020-03-01,F,F,F,F
01,Alabama,01081,Lee County,2020-02-29,F,F,F,F
01,Alabama,01081,Lee County,2020-02-28,F,F,F,F
01,Alabama,01081,Lee County,2020-02-27,F,F,F,F
01,Alabama,01081,Lee County,2020-02-26,F,F,F,F
01,Alabama,01081,Lee County,2020-02-25,F,F,F,F
01,Alabama,01081,Lee County,2020-02-24,F,F,F,F
01,Alabama,01131,Wilcox County,2020-04-19,A-,,A,B
01,Alabama,01131,Wilcox County,2020-04-18,B-,,A,D
01,Alabama,01131,Wilcox County,2020-04-17,C,,A,F
01,Alabama,01131,Wilcox County,2020-04-16,C,,A,F
01,Alabama,01131,Wilcox County,2020-04-15,B-,,A,D
01,Alabama,01131,Wilcox County,2020-04-14,B-,,A,D
01,Alabama,01131,Wilcox County,2020-04-13,B-,,A,D
01,Alabama,01131,Wilcox County,2020-04-12,A,,A,A
01,Alabama,01131,Wilcox County,2020-04-11,B-,,A,D
01,Alabama,01131,Wilcox County,2020-04-10,B,,A,C
01,Alabama,01131,Wilcox County,2020-04-09,B-,,A,D
01,Alabama,01131,Wilcox County,2020-04-08,B-,,A,D
01,Alabama,01131,Wilcox County,2020-04-07,B-,,A,D
01,Alabama,01131,Wilcox County,2020-04-06,B-,,A,D
01,Alabama,01131,Wilcox County,2020-04-05,B,,A,C
01,Alabama,01131,Wilcox County,2020-04-04,B-,,A,D
01,Alabama,01131,Wilcox County,2020-04-03,B-,,A,D
01,Alabama,01131,Wilcox County,2020-04-02,C,,A,F
01,Alabama,01131,Wilcox County,2020-04-01,C,,A,F
01,Alabama,01131,Wilcox County,2020-03-31,B-,,A,D
01,Alabama,01131,Wilcox County,2020-03-30,B-,,A,D
01,Alabama,01131,Wilcox County,2020-03-29,B-,,A,D
01,Alabama,01131,Wilcox County,2020-03-28,B-,,A,D
01,Alabama,01131,Wilcox County,2020-03-27,C,,A,F
01,Alabama,01131,Wilcox County,2020-03-26,C,,A,F
01,Alabama,01131,Wilcox County,2020-03-25,C,,A,F
01,Alabama,01131,Wilcox County,2020-03-24,C,,A,F
01,Alabama,01131,Wilcox County,2020-03-23,C,,A,F
01,Alabama,01131,Wilcox County,2020-03-22,B-,,A,D
01,Alabama,01131,Wilcox County,2020-03-21,C,,A,F
01,Alabama,01131,Wilcox County,2020-03-20,C,,A,F
01,Alabama,01131,Wilcox County,2020-03-19,C,,A,F
01,Alabama,01131,Wilcox County,2020-03-18,C,,A,F
01,Alabama,01131,Wilcox County,2020-03-17,C,,A,F
01,Alabama,01131,Wilcox County,2020-03-16,C,,A,F
01,Alabama,01131,Wilcox County,2020-03-15,C,,A,F
01,Alabama,01131,Wilcox County,2020-03-14,C,,A,F
01,Alabama,01131,Wilcox County,2020-03-13,C,,A,F
01,Alabama,01131,Wilcox County,2020-03-12,C,,A,F
01,Alabama,01131,Wilcox County,2020-03-11,C,,A,F
01,Alabama,01131,Wilcox County,2020-03-10,C,,A,F
01,Alabama,01131,Wilcox County,2020-03-09,C,,A,F
01,Alabama,01131,Wilcox County,2020-03-08,C,,A,F
01,Alabama,01131,Wilcox County,2020-03-07,C,,A,F
01,Alabama,01131,Wilcox County,2020-03-06,C,,A,F
01,Alabama,01131,Wilcox County,2020-03-05,C,,A,F
01,Alabama,01131,Wilcox County,2020-03-04,C,,A,F
01,Alabama,01131,Wilcox County,2020-03-03,C,,A,F
01,Alabama,01131,Wilcox County,2020-03-02,C-,,B,F
01,Alabama,01131,Wilcox County,2020-03-01,C,,A,F
01,Alabama,01131,Wilcox County,2020-02-29,C,,A,F
01,Alabama,01131,Wilcox County,2020-02-28,C,,A,F
01,Alabama,01131,Wilcox County,2020-02-27,C,,A,F
01,Alabama,01131,Wilcox County,2020-02-26,C,,A,F
01,Alabama,01131,Wilcox County,2020-02-25,C,,A,F
01,Alabama,01131,Wilcox County,2020-02-24,C,,A,F
01,Alabama,01001,Autauga County,2020-04-19,C+,C,C,B
01,Alabama,01001,Autauga County,2020-04-18,F,F,F,D
01,Alabama,01001,Autauga County,2020-04-17,F,F,F,D
01,Alabama,01001,Autauga County,2020-04-16,F,F,D,F
01,Alabama,01001,Autauga County,2020-04-15,F,F,D,F
01,Alabama,01001,Autauga County,2020-04-14,F,F,D,F
01,Alabama,01001,Autauga County,2020-04-13,F,F,D,F
01,Alabama,01001,Autauga County,2020-04-12,B,B,B,B
01,Alabama,01001,Autauga County,2020-04-11,D-,F,F,C
01,Alabama,01001,Autauga County,2020-04-10,F,F,F,D
01,Alabama,01001,Autauga County,2020-04-09,D-,F,D,D
01,Alabama,01001,Autauga County,2020-04-08,D-,F,D,D
01,Alabama,01001,Autauga County,2020-04-07,D-,F,D,D
01,Alabama,01001,Autauga County,2020-04-06,D-,F,D,D
01,Alabama,01001,Autauga County,2020-04-05,C-,C,D,C
01,Alabama,01001,Autauga County,2020-04-04,D+,D,D,C
01,Alabama,01001,Autauga County,2020-04-03,F,F,F,D
01,Alabama,01001,Autauga County,2020-04-02,D-,F,D,D
01,Alabama,01001,Autauga County,2020-04-01,F,F,D,F
01,Alabama,01001,Autauga County,2020-03-31,D-,F,D,D
01,Alabama,01001,Autauga County,2020-03-30,F,F,D,F
01,Alabama,01001,Autauga County,2020-03-29,D-,F,D,D
01,Alabama,01001,Autauga County,2020-03-28,D-,F,D,D
01,Alabama,01001,Autauga County,2020-03-27,F,F,F,F
01,Alabama,01001,Autauga County,2020-03-26,F,F,D,F
01,Alabama,01001,Autauga County,2020-03-25,F,F,D,F
01,Alabama,01001,Autauga County,2020-03-24,F,F,D,F
01,Alabama,01001,Autauga County,2020-03-23,F,F,D,F
01,Alabama,01001,Autauga County,2020-03-22,D-,F,D,D
01,Alabama,01001,Autauga County,2020-03-21,D+,D,C,D
01,Alabama,01001,Autauga County,2020-03-20,F,F,D,F
01,Alabama,01001,Autauga County,2020-03-19,F,F,F,F
01,Alabama,01001,Autauga County,2020-03-18,F,F,F,F
01,Alabama,01001,Autauga County,2020-03-17,F,F,F,F
01,Alabama,01001,Autauga County,2020-03-16,F,F,F,F
01,Alabama,01001,Autauga County,2020-03-15,F,F,F,F
01,Alabama,01001,Autauga County,2020-03-14,F,F,F,F
01,Alabama,01001,Autauga County,2020-03-13,F,F,F,F
01,Alabama,01001,Autauga County,2020-03-12,F,F,F,F
01,Alabama,01001,Autauga County,2020-03-11,F,F,F,F
01,Alabama,01001,Autauga County,2020-03-10,F,F,F,F
01,Alabama,01001,Autauga County,2020-03-09,F,F,F,F
01,Alabama,01001,Autauga County,2020-03-08,F,F,F,F
01,Alabama,01001,Autauga County,2020-03-07,F,F,F,F
01,Alabama,01001,Autauga County,2020-03-06,F,F,F,F
01,Alabama,01001,Autauga County,2020-03-05,F,F,F,F
01,Alabama,01001,Autauga County,2020-03-04,F,F,F,F
01,Alabama,01001,Autauga County,2020-03-03,F,F,F,F
01,Alabama,01001,Autauga County,2020-03-02,F,F,F,F
01,Alabama,01001,Autauga County,2020-03-01,F,F,F,F
01,Alabama,01001,Autauga County,2020-02-29,F,F,F,F
01,Alabama,01001,Autauga County,2020-02-28,F,F,F,F
01,Alabama,01001,Autauga County,2020-02-27,F,F,F,F
01,Alabama,01001,Autauga County,2020-02-26,F,F,F,F
01,Alabama,01001,Autauga County,2020-02-25,F,F,F,F
01,Alabama,01001,Autauga County,2020-02-24,F,F,F,F
01,Alabama,01111,Randolph County,2020-04-19,C,F,A,C
01,Alabama,01111,Randolph County,2020-04-18,D+,F,B,D
01,Alabama,01111,Randolph County,2020-04-17,D+,F,B,D
01,Alabama,01111,Randolph County,2020-04-16,D,F,B,F
01,Alabama,01111,Randolph County,2020-04-15,D,F,B,F
01,Alabama,01111,Randolph County,2020-04-14,D,F,B,F
01,Alabama,01111,Randolph County,2020-04-13,D+,F,B,D
01,Alabama,01111,Randolph County,2020-04-12,C,F,A,C
01,Alabama,01111,Randolph County,2020-04-11,C-,F,B,C
01,Alabama,01111,Randolph County,2020-04-10,D+,F,B,D
01,Alabama,01111,Randolph County,2020-04-09,D,F,B,F
01,Alabama,01111,Randolph County,2020-04-08,D+,F,B,D
01,Alabama,01111,Randolph County,2020-04-07,D+,F,B,D
01,Alabama,01111,Randolph County,2020-04-06,D,F,B,F
01,Alabama,01111,Randolph County,2020-04-05,C-,F,B,C
01,Alabama,01111,Randolph County,2020-04-04,C-,F,B,C
01,Alabama,01111,Randolph County,2020-04-03,D,F,B,F
01,Alabama,01111,Randolph County,2020-04-02,D,F,B,F
01,Alabama,01111,Randolph County,2020-04-01,D,F,B,F
01,Alabama,01111,Randolph County,2020-03-31,D,F,B,F
01,Alabama,01111,Randolph County,2020-03-30,D,F,B,F
01,Alabama,01111,Randolph County,2020-03-29,D+,F,B,D
01,Alabama,01111,Randolph County,2020-03-28,D,F,C,D
01,Alabama,01111,Randolph County,2020-03-27,D,F,C,D
01,Alabama,01111,Randolph County,2020-03-26,D,F,B,F
01,Alabama,01111,Randolph County,2020-03-25,D,F,B,F
01,Alabama,01111,Randolph County,2020-03-24,D,F,B,F
01,Alabama,01111,Randolph County,2020-03-23,D,F,B,F
01,Alabama,01111,Randolph County,2020-03-22,D+,F,B,D
01,Alabama,01111,Randolph County,2020-03-21,D+,F,B,D
01,Alabama,01111,Randolph County,2020-03-20,D+,F,B,D
01,Alabama,01111,Randolph County,2020-03-19,D,F,B,F
01,Alabama,01111,Randolph County,2020-03-18,D-,F,C,F
01,Alabama,01111,Randolph County,2020-03-17,D,F,B,F
01,Alabama,01111,Randolph County,2020-03-16,F,F,D,F
01,Alabama,01111,Randolph County,2020-03-15,D-,F,C,F
01,Alabama,01111,Randolph County,2020-03-14,D-,F,C,F
01,Alabama,01111,Randolph County,2020-03-13,F,F,D,F
01,Alabama,01111,Randolph County,2020-03-12,F,F,D,F
01,Alabama,01111,Randolph County,2020-03-11,F,F,D,F
01,Alabama,01111,Randolph County,2020-03-10,F,F,D,F
01,Alabama,01111,Randolph County,2020-03-09,D-,F,C,F
01,Alabama,01111,Randolph County,2020-03-08,D-,F,C,F
01,Alabama,01111,Randolph County,2020-03-07,D-,F,C,F
01,Alabama,01111,Randolph County,2020-03-06,F,F,D,F
01,Alabama,01111,Randolph County,2020-03-05,F,F,D,F
01,Alabama,01111,Randolph County,2020-03-04,F,F,D,F
01,Alabama,01111,Randolph County,2020-03-03,F,F,D,F
01,Alabama,01111,Randolph County,2020-03-02,F,F,D,F
01,Alabama,01111,Randolph County,2020-03-01,D-,F,C,F
01,Alabama,01111,Randolph County,2020-02-29,F,F,D,F
01,Alabama,01111,Randolph County,2020-02-28,F,F,D,F
01,Alabama,01111,Randolph County,2020-02-27,F,F,D,F
01,Alabama,01111,Randolph County,2020-02-26,F,F,D,F
01,Alabama,01111,Randolph County,2020-02-25,F,F,D,F
01,Alabama,01111,Randolph County,2020-02-24,F,F,D,F
01,Alabama,01031,Coffee County,2020-04-19,D,F,D,C
01,Alabama,01031,Coffee County,2020-04-18,F,F,F,D
01,Alabama,01031,Coffee County,2020-04-17,F,F,F,D
01,Alabama,01031,Coffee County,2020-04-16,F,F,F,F
01,Alabama,01031,Coffee County,2020-04-15,F,F,F,F
01,Alabama,01031,Coffee County,2020-04-14,F,F,D,F
01,Alabama,01031,Coffee County,2020-04-13,D-,F,D,D
01,Alabama,01031,Coffee County,2020-04-12,B-,B,B,C
01,Alabama,01031,Coffee County,2020-04-11,F,F,F,D
01,Alabama,01031,Coffee County,2020-04-10,F,F,F,D
01,Alabama,01031,Coffee County,2020-04-09,D-,F,D,D
01,Alabama,01031,Coffee County,2020-04-08,D-,F,D,D
01,Alabama,01031,Coffee County,2020-04-07,D-,F,D,D
01,Alabama,01031,Coffee County,2020-04-06,D-,F,D,D
01,Alabama,01031,Coffee County,2020-04-05,D+,F,C,C
01,Alabama,01031,Coffee County,2020-04-04,D,F,D,C
01,Alabama,01031,Coffee County,2020-04-03,F,F,F,D
01,Alabama,01031,Coffee County,2020-04-02,F,F,D,F
01,Alabama,01031,Coffee County,2020-04-01,F,F,D,F
01,Alabama,01031,Coffee County,2020-03-31,D-,F,D,D
01,Alabama,01031,Coffee County,2020-03-30,D-,F,D,D
01,Alabama,01031,Coffee County,2020-03-29,D,F,D,C
01,Alabama,01031,Coffee County,2020-03-28,F,F,F,D
01,Alabama,01031,Coffee County,2020-03-27,F,F,F,D
01,Alabama,01031,Coffee County,2020-03-26,F,F,D,F
01,Alabama,01031,Coffee County,2020-03-25,F,F,D,F
01,Alabama,01031,Coffee County,2020-03-24,F,F,D,F
01,Alabama,01031,Coffee County,2020-03-23,D-,F,D,D
01,Alabama,01031,Coffee County,2020-03-22,D-,F,D,D
01,Alabama,01031,Coffee County,2020-03-21,D,F,C,D
01,Alabama,01031,Coffee County,2020-03-20,D-,F,D,D
01,Alabama,01031,Coffee County,2020-03-19,F,F,F,F
01,Alabama,01031,Coffee County,2020-03-18,F,F,F,F
01,Alabama,01031,Coffee County,2020-03-17,F,F,F,F
01,Alabama,01031,Coffee County,2020-03-16,F,F,F,F
01,Alabama,01031,Coffee County,2020-03-15,F,F,F,F
01,Alabama,01031,Coffee County,2020-03-14,F,F,F,F
01,Alabama,01031,Coffee County,2020-03-13,F,F,F,F
01,Alabama,01031,Coffee County,2020-03-12,F,F,F,F
01,Alabama,01031,Coffee County,2020-03-11,F,F,F,F
01,Alabama,01031,Coffee County,2020-03-10,F,F,F,F
01,Alabama,01031,Coffee County,2020-03-09,F,F,F,F
01,Alabama,01031,Coffee County,2020-03-08,F,F,F,F
01,Alabama,01031,Coffee County,2020-03-07,F,F,F,F
01,Alabama,01031,Coffee County,2020-03-06,F,F,F,F
01,Alabama,01031,Coffee County,2020-03-05,F,F,F,F
01,Alabama,01031,Coffee County,2020-03-04,F,F,F,F
01,Alabama,01031,Coffee County,2020-03-03,F,F,F,F
01,Alabama,01031,Coffee County,2020-03-02,F,F,F,F
01,Alabama,01031,Coffee County,2020-03-01,F,F,F,F
01,Alabama,01031,Coffee County,2020-02-29,F,F,F,F
01,Alabama,01031,Coffee County,2020-02-28,F,F,F,F
01,Alabama,01031,Coffee County,2020-02-27,F,F,F,F
01,Alabama,01031,Coffee County,2020-02-26,F,F,F,F
01,Alabama,01031,Coffee County,2020-02-25,F,F,F,F
01,Alabama,01031,Coffee County,2020-02-24,F,F,F,F
01,Alabama,01113,Russell County,2020-04-19,C-,D,C,C
01,Alabama,01113,Russell County,2020-04-18,F,F,F,D
01,Alabama,01113,Russell County,2020-04-17,F,F,F,D
01,Alabama,01113,Russell County,2020-04-16,F,F,D,F
01,Alabama,01113,Russell County,2020-04-15,F,F,D,F
01,Alabama,01113,Russell County,2020-04-14,D-,F,D,D
01,Alabama,01113,Russell County,2020-04-13,D-,F,D,D
01,Alabama,01113,Russell County,2020-04-12,C-,D,C,C
01,Alabama,01113,Russell County,2020-04-11,D-,F,D,D
01,Alabama,01113,Russell County,2020-04-10,D-,F,D,D
01,Alabama,01113,Russell County,2020-04-09,D-,F,D,D
01,Alabama,01113,Russell County,2020-04-08,D-,F,D,D
01,Alabama,01113,Russell County,2020-04-07,D-,F,D,D
01,Alabama,01113,Russell County,2020-04-06,D-,F,D,D
01,Alabama,01113,Russell County,2020-04-05,D,F,D,C
01,Alabama,01113,Russell County,2020-04-04,D,F,D,C
01,Alabama,01113,Russell County,2020-04-03,F,F,F,D
01,Alabama,01113,Russell County,2020-04-02,F,F,D,F
01,Alabama,01113,Russell County,2020-04-01,F,F,D,F
01,Alabama,01113,Russell County,2020-03-31,D-,F,D,D
01,Alabama,01113,Russell County,2020-03-30,F,F,D,F
01,Alabama,01113,Russell County,2020-03-29,D-,F,D,D
01,Alabama,01113,Russell County,2020-03-28,F,F,F,D
